season,team,pts_diff,shot_diff,xmargin,xmargin_shrunk,future_margin
2018,Gold Coast,-37.45454545454545,-11.09090909090909,-40.40238496928003,-41.36659212751737,-42.0
2018,Greater Western Sydney,-0.09090909090909091,2.1818181818181834,7.94801015789116,4.912036613864672,21.636363636363637
2018,Hawthorn,3.909090909090909,0.2727272727272734,0.9935012697363965,2.3937937414676043,26.09090909090909
2018,Melbourne,30.90909090909091,6.81818181818182,24.837531743409862,26.40209008503828,19.09090909090909
2018,North Melbourne,17.90909090909091,2.90909090909091,10.597346877188208,10.87331746353054,-3.3636363636363638
2018,Port Adelaide,6.2727272727272725,3.0909090909090935,11.259681057012477,10.93557711195892,5.181818181818182
2018,Richmond,29.454545454545453,9.90909090909091,36.09721280042233,35.51206248577226,22.272727272727273
2018,St Kilda,-26.90909090909091,-5.545454545454543,-20.201192484640007,-22.331825781426957,-20.272727272727273
2018,Sydney,13.545454545454545,1.2727272727272734,4.636339258769842,5.794502633541697,0.8181818181818182
2018,West Coast,25.181818181818183,5.636363636363637,20.53235957455215,22.656963765788575,7.090909090909091
2018,Western Bulldogs,-22.727272727272727,-2.7272727272727266,-9.93501269736394,-13.147863626379063,-19.272727272727273
2019,Adelaide,7.818181818181818,0.5454545454545467,1.987002539472793,1.0733600067419076,-6.454545454545454
2019,Brisbane Lions,4.181818181818182,2.3636363636363633,8.610344337715416,7.275619751663726,24.0
2019,Carlton,-23.181818181818183,-6.363636363636363,-23.181696293849196,-23.762695465753566,-3.727272727272727
2019,Collingwood,17.90909090909091,4.727272727272727,17.220688675430832,17.237688463549503,7.909090909090909
2019,Essendon,2.1818181818181817,-0.09090909090908994,-0.3311670899121279,-1.4974746633209435,-9.636363636363637
2019,Fremantle,6.363636363636363,0.45454545454545325,1.6558354495606524,0.7927180206226438,-19.0
2019,Geelong,30.636363636363637,3.8181818181818166,13.909017776309513,16.665264808383995,16.818181818181817
2019,Gold Coast,-25.90909090909091,-5.9090909090909065,-21.52586084428853,-23.547023082857606,-54.18181818181818
2019,Greater Western Sydney,27.545454545454547,7.09090909090909,25.831033013146246,26.526010081436567,-4.181818181818182
2019,Hawthorn,0.9090909090909091,-0.9090909090909101,-3.3116708991213177,-3.4294442428305416,11.818181818181818
2019,Melbourne,-20.272727272727273,-2.09090909090909,-7.616843067979019,-8.863168483250007,-18.454545454545453
2019,North Melbourne,-8.090909090909092,-2.18181818181818,-7.948010157891146,-8.038405856617516,7.181818181818182
2019,Port Adelaide,8.545454545454545,3.545454545454543,12.915516506573116,12.151373713848002,-0.18181818181818182
2019,Richmond,1.0909090909090908,1.09090909090909,3.974005078945573,3.8057066314434707,19.636363636363637
2019,St Kilda,-12.454545454545455,-0.18181818181817988,-0.6623341798242558,-2.1760512439510364,-16.272727272727273
2019,Sydney,-13.636363636363637,-4.545454545454543,-16.55835449560656,-17.231983024464512,10.0
2019,West Coast,6.636363636363637,-2.0,-7.285675978066891,-5.375862760520548,12.545454545454545
2019,Western Bulldogs,-10.272727272727273,0.6363636363636367,2.318169629384921,0.2528275662822921,22.181818181818183
2020,Adelaide,-30.875,-7.75,-28.231994415009204,-28.7269689556409,-23.333333333333332
2020,Brisbane Lions,10.625,5.625,20.49096368831313,17.54103947663033,16.77777777777778
2020,Carlton,2.0,1.375,5.0089022349209875,5.368004020184742,-8.555555555555555
2020,Collingwood,8.375,4.0,14.571351956133782,13.784002422028259,1.8888888888888888
2020,Essendon,-7.75,-2.125,-7.741030726696072,-7.981220193349202,-20.555555555555557
2020,Fremantle,-12.0,-4.5,-16.392770950650505,-15.5762845442503,4.222222222222222
2020,Geelong,13.0,3.625,13.205287710246239,14.088392223723986,25.333333333333332
2020,Gold Coast,4.5,0.125,0.4553547486291807,1.075003771502999,-15.444444444444445
2020,Greater Western Sydney,-0.125,-1.375,-5.0089022349209875,-4.186599322533098,-5.0
2020,Hawthorn,-14.125,-2.25,-8.196385475325252,-8.401838933120786,-8.555555555555555
2020,Melbourne,-6.375,-2.0,-7.285675978066891,-7.08582165683427,14.222222222222221
2020,North Melbourne,-14.625,-4.625,-16.848125699279684,-18.388197443345504,-25.555555555555557
2020,Port Adelaide,19.125,6.625,24.133801677346575,22.77904298954413,18.11111111111111
2020,Richmond,5.375,2.875,10.473159218471157,9.245765896479902,24.22222222222222
2020,St Kilda,10.375,0.375,1.366064245887542,4.643371171682745,8.777777777777779
2020,Sydney,-10.875,-3.375,-12.29457821298788,-12.821380509483319,-11.11111111111111
2020,West Coast,8.5,1.0,3.6428379890334455,4.882027350068697,10.11111111111111
2020,Western Bulldogs,0.625,0.0,0.0,0.034844693570001084,7.111111111111111
2021,Adelaide,-14.363636363636363,-3.4545454545454533,-12.584349416660988,-12.744227013530946,-17.90909090909091
2021,Brisbane Lions,23.90909090909091,5.272727272727273,19.207691214903623,20.17005993204971,24.454545454545453
2021,Carlton,-5.545454545454546,-0.5454545454545432,-1.9870025394727802,-2.431113486462806,-15.0
2021,Collingwood,-11.272727272727273,-1.2727272727272734,-4.636339258769842,-5.771078522736502,-12.454545454545455
2021,Essendon,5.545454545454546,1.0,3.6428379890334455,5.228428696385436,9.272727272727273
2021,Fremantle,-8.363636363636363,1.1818181818181834,4.305172168857714,1.0607529304004402,-14.090909090909092
2021,Geelong,20.181818181818183,3.3636363636363633,12.253182326748862,12.493354417476155,15.181818181818182
2021,Gold Coast,-5.818181818181818,-1.7272727272727266,-6.292174708330494,-7.113187884107788,-33.54545454545455
2021,Greater Western Sydney,-5.7272727272727275,-1.6363636363636367,-5.961007618418367,-6.485136407270559,5.2727272727272725
2021,Hawthorn,-24.454545454545453,-6.272727272727273,-22.850529203937068,-22.408256698038286,-1.2727272727272727
2021,Melbourne,25.0,7.727272727272727,28.14920264253117,27.801951238667606,15.454545454545455
2021,North Melbourne,-44.90909090909091,-10.818181818181817,-39.40888369954363,-40.22570621086166,-11.181818181818182
2021,Port Adelaide,16.454545454545453,1.90909090909091,6.954508888154763,8.104251412294488,19.181818181818183
2021,Richmond,2.0,0.18181818181818343,0.6623341798242687,0.46877318042575666,-5.363636363636363
2021,St Kilda,-21.727272727272727,-3.545454545454543,-12.915516506573116,-14.768222210785709,7.909090909090909
2021,Sydney,10.272727272727273,-0.18181818181817988,-0.6623341798242558,0.38424304364329487,19.727272727272727
2021,West Coast,5.454545454545454,-0.45454545454545325,-1.6558354495606524,0.5255996030143564,-17.09090909090909
2021,Western Bulldogs,33.36363636363637,9.27272727272727,33.779043171037394,33.53918725401887,11.454545454545455
2022,Adelaide,-20.818181818181817,-3.5454545454545467,-12.91551650657313,-13.814432431126164,-3.272727272727273
2022,Brisbane Lions,30.363636363636363,4.90909090909091,17.8830228552551,21.915206605810653,1.2727272727272727
2022,Carlton,10.454545454545455,2.7272727272727266,9.93501269736394,10.411008127504886,2.5454545454545454
2022,Collingwood,2.4545454545454546,1.5454545454545467,5.6298405285062385,6.390069308767281,4.454545454545454
2022,Essendon,-25.727272727272727,-5.272727272727273,-19.207691214903623,-20.76562762527756,-6.090909090909091
2022,Fremantle,19.09090909090909,5.0,18.214189945167227,17.776384755722923,3.909090909090909
2022,Geelong,20.363636363636363,7.636363636363637,27.81803555261904,26.21591931771154,39.45454545454545
2022,Gold Coast,1.1818181818181819,-0.18181818181817988,-0.6623341798242558,-0.5274424828555624,3.4545454545454546
2022,Greater Western Sydney,-12.181818181818182,-2.6363636363636367,-9.603845607451811,-9.885845299344652,-14.727272727272727
2022,Hawthorn,-12.454545454545455,-3.363636363636367,-12.253182326748874,-11.762460288430063,-6.090909090909091
2022,Melbourne,29.09090909090909,8.18181818181818,29.80503809209182,28.609277302327285,12.090909090909092
2022,North Melbourne,-49.90909090909091,-13.09090909090909,-47.68806094734692,-47.441622620787506,-46.45454545454545
2022,Port Adelaide,3.4545454545454546,1.1818181818181799,4.305172168857701,2.3240386120765066,11.818181818181818
2022,Richmond,14.545454545454545,0.9090909090909101,3.3116708991213177,5.158347497783382,20.454545454545453
2022,St Kilda,16.636363636363637,3.0,10.928513967100336,11.316070704746963,-17.727272727272727
2022,Sydney,15.0,2.27272727272727,8.279177247803274,9.70896245760379,26.0
2022,West Coast,-58.36363636363637,-14.272727272727273,-51.993233116204635,-51.45202549580656,-28.90909090909091
2022,Western Bulldogs,16.818181818181817,5.0,18.214189945167227,18.35331182830879,-2.1818181818181817
2023,Adelaide,7.090909090909091,0.7272727272727266,2.649336719297049,2.7779226587200583,19.833333333333332
2023,Brisbane Lions,19.454545454545453,5.363636363636363,19.53885830481575,20.155932624330333,16.25
2023,Carlton,-2.6363636363636362,1.0,3.6428379890334455,1.2469281364771376,21.166666666666668
2023,Collingwood,22.818181818181817,4.18181818181818,15.233686135958038,15.857066213018314,17.0
2023,Essendon,6.545454545454546,0.6363636363636367,2.318169629384921,2.3688528200322025,-23.666666666666668
2023,Fremantle,1.9090909090909092,-0.3636363636363633,-1.3246683596485245,0.22300875900201333,-7.0
2023,Geelong,15.181818181818182,4.272727272727273,15.564853225870179,17.013595230021423,5.5
2023,Gold Coast,-2.272727272727273,-0.9090909090909065,-3.311670899121305,-3.60209144164628,-11.833333333333334
2023,Greater Western Sydney,-11.727272727272727,-4.454545454545453,-16.227187405694433,-16.9071216920981,21.833333333333332
2023,Hawthorn,-21.272727272727273,-3.5454545454545467,-12.91551650657313,-14.378708466907028,-15.083333333333334
2023,Melbourne,25.545454545454547,4.181818181818183,15.23368613595805,18.42366625815835,11.5
2023,North Melbourne,-34.72727272727273,-8.363636363636363,-30.467372271916087,-30.97888954567685,-23.25
2023,Port Adelaide,9.454545454545455,5.363636363636367,19.538858304815765,17.736717226109633,11.583333333333334
2023,Richmond,-1.2727272727272727,-1.7272727272727302,-6.292174708330507,-6.696296495246244,-9.416666666666666
2023,St Kilda,11.454545454545455,1.4545454545454533,5.298673438594098,5.8399205807057655,0.16666666666666666
2023,Sydney,1.0,1.4545454545454533,5.298673438594098,5.2356553848506024,14.666666666666666
2023,West Coast,-51.54545454545455,-11.545454545454547,-42.05822041884069,-43.49826492036459,-57.416666666666664
2023,Western Bulldogs,5.0,2.2727272727272734,8.279177247803288,6.48122683355642,8.166666666666666
2024,Adelaide,9.636363636363637,-0.8181818181818166,-2.9805038092091767,-2.1697499251552728,-10.25
2024,Brisbane Lions,8.727272727272727,4.18181818181818,15.233686135958038,13.585235461716948,23.916666666666668
2024,Carlton,4.363636363636363,2.09090909090909,7.616843067979019,8.301284192550739,12.583333333333334
2024,Collingwood,5.7272727272727275,3.4545454545454533,12.584349416660988,11.750724725792281,-1.25
2024,Essendon,3.5454545454545454,-0.09090909090909349,-0.33116708991214083,0.15955494840666518,-14.25
2024,Fremantle,7.363636363636363,1.9090909090909065,6.95450888815475,5.251302923947918,10.666666666666666
2024,Geelong,9.0,1.2727272727272734,4.636339258769842,6.160868918610376,11.416666666666666
2024,Gold Coast,6.818181818181818,2.7272727272727266,9.93501269736394,10.808942722015729,-7.75
2024,Greater Western Sydney,11.636363636363637,0.7272727272727266,2.649336719297049,3.9738415353389485,3.5
2024,Hawthorn,-15.272727272727273,-2.0909090909090935,-7.6168430679790315,-8.359953494980601,41.25
2024,Melbourne,11.909090909090908,2.81818181818182,10.26617978727608,9.560982948975962,-13.166666666666666
2024,North Melbourne,-52.09090909090909,-14.363636363636367,-52.32440020611677,-50.81886686234054,-29.833333333333332
2024,Port Adelaide,13.545454545454545,5.81818181818182,21.194693754376416,19.523095621325325,9.166666666666666
2024,Richmond,-39.45454545454545,-8.545454545454543,-31.129706451740343,-33.270875692245866,-35.416666666666664
2024,St Kilda,-7.545454545454546,-2.5454545454545467,-9.272678517539685,-10.215813788339887,6.083333333333333
2024,Sydney,34.36363636363637,5.727272727272727,20.863526664464278,22.33964631359838,7.916666666666667
2024,West Coast,-28.545454545454547,-7.18181818181818,-26.162200103058375,-26.387368933612635,-35.916666666666664
2024,Western Bulldogs,16.272727272727273,4.9090909090909065,17.883022855255085,17.883180942109476,21.333333333333332
2025,Adelaide,23.727272727272727,3.7272727272727266,13.577850686397385,15.91932142269674,31.833333333333332
2025,Brisbane Lions,10.272727272727273,2.545454545454543,9.27267851753967,9.557069954514148,12.0
2025,Carlton,2.1818181818181817,1.7272727272727266,6.292174708330494,5.759625068846148,-7.166666666666667
2025,Collingwood,22.90909090909091,6.545454545454547,23.844030473673467,22.92619727648332,9.333333333333334
2025,Essendon,-13.636363636363637,-3.6363636363636367,-13.246683596485257,-13.313931836401622,-43.666666666666664
2025,Fremantle,4.545454545454546,1.8181818181818166,6.623341798242622,6.568744595131292,9.416666666666666
2025,Geelong,18.0,3.0,10.928513967100336,12.905733511417438,42.75
2025,Gold Coast,21.272727272727273,5.81818181818182,21.194693754376416,21.58648067819594,16.583333333333332
2025,Greater Western Sydney,7.818181818181818,0.09090909090908994,0.3311670899121279,0.3376309343122301,16.166666666666668
2025,Hawthorn,13.636363636363637,2.7272727272727266,9.93501269736394,10.480490025648464,17.0
2025,Melbourne,-9.727272727272727,-0.18181818181817988,-0.6623341798242558,-2.2686806009046165,-2.4166666666666665
2025,North Melbourne,-22.272727272727273,-6.363636363636363,-23.181696293849196,-21.471907920101472,-26.25
2025,Port Adelaide,-20.09090909090909,-4.181818181818183,-15.23368613595805,-16.391572858734733,-17.5
2025,Richmond,-29.90909090909091,-7.636363636363637,-27.81803555261904,-28.554840222074887,-34.916666666666664
2025,St Kilda,-9.272727272727273,-2.90909090909091,-10.597346877188208,-9.9950386875651,-11.333333333333334
2025,Sydney,-5.818181818181818,-0.8181818181818166,-2.9805038092091767,-3.582535346837105,0.5833333333333334
2025,West Coast,-38.18181818181818,-9.09090909090909,-33.11670899121314,-34.346192705219835,-46.0
2025,Western Bulldogs,21.90909090909091,6.0,21.857027934200673,22.389893747393813,36.0
2026,Adelaide,6.545454545454546,0.6363636363636367,2.318169629384921,2.5941402157272506,20.666666666666668
2026,Brisbane Lions,6.363636363636363,2.27272727272727,8.279177247803274,8.612018217197758,31.25
2026,Carlton,-13.0,-1.6363636363636367,-5.961007618418367,-7.567354039498724,14.333333333333334
2026,Collingwood,0.2727272727272727,-0.6363636363636367,-2.318169629384921,-2.7117554725820696,3.6666666666666665
2026,Essendon,-31.90909090909091,-6.90909090909091,-25.16869883332199,-25.737046968421353,-43.75
2026,Fremantle,25.09090909090909,6.0,21.857027934200673,21.89298451667007,28.666666666666668
2026,Geelong,20.272727272727273,4.81818181818182,17.55185576534297,18.101563279800402,17.25
2026,Gold Coast,14.454545454545455,2.1818181818181834,7.94801015789116,9.38833131141024,-23.0
2026,Greater Western Sydney,-1.2727272727272727,1.0,3.6428379890334455,3.5040322796006507,-0.6666666666666666
2026,Hawthorn,9.090909090909092,5.0,18.214189945167227,17.401637141735677,23.25
2026,Melbourne,6.363636363636363,0.4545454545454568,1.6558354495606653,4.066788084003633,11.0
2026,North Melbourne,-2.3636363636363638,-1.4545454545454533,-5.298673438594098,-3.4014717361391575,-18.083333333333332
2026,Port Adelaide,0.7272727272727273,1.1818181818181799,4.305172168857701,2.985174190983841,-21.083333333333332
2026,Richmond,-36.63636363636363,-9.363636363636363,-34.110210260949536,-35.219686973019776,-40.583333333333336
2026,St Kilda,6.909090909090909,1.4545454545454568,5.29867343859411,5.15986772916132,-1.6666666666666667
2026,Sydney,32.81818181818182,5.09090909090909,18.545357035079356,20.309940220506434,26.083333333333332
2026,West Coast,-37.0,-7.0,-25.49986592323412,-27.22202868179167,-25.916666666666668
2026,Western Bulldogs,-6.7272727272727275,-3.09090909090909,-11.259681057012465,-11.0974117150609,-1.4166666666666667
